cdmTableName,cdmFieldName,category,tag_for_construct,ignore,done,double_construct,triple_construct,isRequired,cdmDatatype,userGuidance,etlConventions,isPrimaryKey,isForeignKey,fkTableName,fkFieldName,fkDomain,fkClass,unique DQ identifiers,sv_flg,c_flg,,,,,,,
concept,standard_concept,,standard,standard_concept,,,,No,varchar(1),"This flag determines where a Concept is

a Standard Concept, i.e. is used in the

data, a Classification Concept, or a

non-standard Source Concept. The

allowable values are 'S' (Standard

Concept) and 'C' (Classification

Concept), otherwise the content is NULL.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,concept_code,,concept,concept_code,,,,Yes,varchar(50),"The concept code represents the identifier

of the Concept in the source vocabulary,

such as SNOMED-CT concept IDs,

RxNorm RXCUIs etc. Note that concept

codes are not unique across vocabularies.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,valid_start_date,,valid,valid_start,,,,Yes,date,"The date when the Concept was first

recorded. The default value is

1-Jan-1970, meaning, the Concept has no

(known) date of inception.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,valid_end_date,,valid,valid_end,,,,Yes,date,"The date when the Concept became

invalid because it was deleted or

superseded (updated) by a new concept.

The default value is 31-Dec-2099,

meaning, the Concept is valid until it

becomes deprecated.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept,invalid_reason,,invalid,invalid_reason,,,,No,varchar(1),"Reason the Concept was invalidated.

Possible values are D (deleted), U

(replaced with an update) or NULL when

valid_end_date has the default value.",,No,No,,,,,,FALSE,FALSE,,,,,,,
vocabulary,vocabulary_id,,vocabulary,vocabulary_id,,,,Yes,varchar(20),"A unique identifier for each Vocabulary, such

as ICD9CM, SNOMED, Visit.",,Yes,No,,,,,,FALSE,FALSE,,,,,,,
vocabulary,vocabulary_name,,vocabulary,vocabulary_name,,,,Yes,varchar(255),"The name describing the vocabulary, for

example, International Classification of

Diseases, Ninth Revision, Clinical

Modification, Volume 1 and 2 (NCHS) etc.",,No,No,,,,,,FALSE,FALSE,,,,,,,
vocabulary,vocabulary_reference,,vocabulary,vocabulary_reference,,,,No,varchar(255),"External reference to documentation or

available download of the about the

vocabulary.",,No,No,,,,,,FALSE,FALSE,,,,,,,
vocabulary,vocabulary_version,,vocabulary,vocabulary_version,,,,No,varchar(255),"Version of the Vocabulary as indicated in

the source.",,No,No,,,,,,FALSE,FALSE,,,,,,,
vocabulary,vocabulary_concept_id,,vocabulary,vocabulary_concept,,,,Yes,integer,A Concept that represents the Vocabulary the VOCABULARY record belongs to.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
domain,domain_id,,domain,domain_id,,,,Yes,varchar(20),A unique key for each domain.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
domain,domain_name,,domain,domain_name,,,,Yes,varchar(255),"The name describing the Domain, e.g.

Condition, Procedure, Measurement

etc.",,No,No,,,,,,FALSE,FALSE,,,,,,,
domain,domain_concept_id,,domain,domain_concept,,,,Yes,integer,A Concept representing the Domain Concept the DOMAIN record belongs to.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_class,concept_class_id,,concept,concept_class,,,,Yes,varchar(20),A unique key for each class.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
concept_class,concept_class_name,,concept,concept_class,,,,Yes,varchar(255),"The name describing the Concept Class, e.g.

Clinical Finding, Ingredient, etc.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept_class,concept_class_concept_id,,concept,concept_class,,,,Yes,integer,A Concept that represents the Concept Class.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_relationship,concept_id_1,,concept,concept_id,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_relationship,concept_id_2,,concept,concept_id,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_relationship,relationship_id,,relationship,relationship_id,,,,Yes,varchar(20),The relationship between CONCEPT_ID_1 and CONCEPT_ID_2. Please see the [Vocabulary Conventions](https://ohdsi.github.io/CommonDataModel/dataModelConventions.html#concept_relationships). for more information.,,No,Yes,RELATIONSHIP,RELATIONSHIP_ID,,,,FALSE,FALSE,,,,,,,
concept_relationship,valid_start_date,,valid,valid_start,,,,Yes,date,The date when the relationship is first recorded.,,No,No,,,,,,FALSE,FALSE,,,,,,,
concept_relationship,valid_end_date,,valid,valid_end,,,,Yes,date,The date when the relationship is invalidated.,,No,No,,,,,,FALSE,FALSE,,,,,,,
concept_relationship,invalid_reason,,invalid,invalid_reason,,,,No,varchar(1),"Reason the relationship was invalidated. Possible values are 'D' (deleted), 'U' (updated) or NULL.",,No,No,,,,,,FALSE,FALSE,,,,,,,
relationship,relationship_id,,relationship,relationship_id,,,,Yes,varchar(20),"The type of relationship captured by the

relationship record.",,Yes,No,,,,,,FALSE,FALSE,,,,,,,
relationship,relationship_name,,relationship,relationship_name,,,,Yes,varchar(255),,,No,No,,,,,,FALSE,FALSE,,,,,,,
relationship,is_hierarchical,,is,is_hierarchical,,,,Yes,varchar(1),"Defines whether a relationship defines

concepts into classes or hierarchies. Values

are 1 for hierarchical relationship or 0 if not.",,No,No,,,,,,FALSE,FALSE,,,,,,,
relationship,defines_ancestry,,defines,defines_ancestry,,,,Yes,varchar(1),"Defines whether a hierarchical relationship

contributes to the concept_ancestor table.

These are subsets of the hierarchical

relationships. Valid values are 1 or 0.",,No,No,,,,,,FALSE,FALSE,,,,,,,
relationship,reverse_relationship_id,,reverse,reverse_relationship,,,,Yes,varchar(20),"The identifier for the relationship used to

define the reverse relationship between two

concepts.",,No,No,,,,,,FALSE,FALSE,,,,,,,
relationship,relationship_concept_id,,relationship,relationship_concept,,,,Yes,integer,"A foreign key that refers to an identifier in

the [CONCEPT](https://ohdsi.github.io/CommonDataModel/cdm54.html#concept) table for the unique

relationship concept.",,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_synonym,concept_id,,concept,concept_id,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_synonym,concept_synonym_name,,concept,concept_synonym,,,,Yes,varchar(1000),,,No,No,,,,,,FALSE,FALSE,,,,,,,
concept_synonym,language_concept_id,,language,language_concept,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_ancestor,ancestor_concept_id,,ancestor,ancestor_concept,,,,Yes,integer,"The Concept Id for the higher-level concept

that forms the ancestor in the relationship.",,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_ancestor,descendant_concept_id,,descendant,descendant_concept,,,,Yes,integer,"The Concept Id for the lower-level concept

that forms the descendant in the

relationship.",,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
concept_ancestor,min_levels_of_separation,,min,min_levels,,,,Yes,integer,"The minimum separation in number of

levels of hierarchy between ancestor and

descendant concepts. This is an attribute

that is used to simplify hierarchic analysis.",,No,No,,,,,,FALSE,FALSE,,,,,,,
concept_ancestor,max_levels_of_separation,,max,max_levels,,,,Yes,integer,"The maximum separation in number of

levels of hierarchy between ancestor and

descendant concepts. This is an attribute

that is used to simplify hierarchic analysis.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,source_code,,source,source_code,,,,Yes,varchar(50),"The source code being translated

into a Standard Concept.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,source_concept_id,,source,source_concept,,,,Yes,integer,"A foreign key to the Source

Concept that is being translated

into a Standard Concept.","This is either 0 or should be a number above 2 billion, which are the Concepts reserved for site-specific codes and mappings.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
source_to_concept_map,source_vocabulary_id,,source,source_vocabulary,,,,Yes,varchar(20),"A foreign key to the

VOCABULARY table defining the

vocabulary of the source code that

is being translated to a Standard

Concept.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,source_code_description,,source,source_code,,,,No,varchar(255),"An optional description for the

source code. This is included as a

convenience to compare the

description of the source code to

the name of the concept.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,target_concept_id,,target,target_concept,,,,Yes,integer,"The target Concept

to which the source code is being

mapped.",,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
source_to_concept_map,target_vocabulary_id,,target,target_vocabulary,,,,Yes,varchar(20),The Vocabulary of the target Concept.,,No,Yes,VOCABULARY,VOCABULARY_ID,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,valid_start_date,,valid,valid_start,,,,Yes,date,"The date when the mapping

instance was first recorded.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,valid_end_date,,valid,valid_end,,,,Yes,date,"The date when the mapping

instance became invalid because it

was deleted or superseded

(updated) by a new relationship.

Default value is 31-Dec-2099.",,No,No,,,,,,FALSE,FALSE,,,,,,,
source_to_concept_map,invalid_reason,,invalid,invalid_reason,,,,No,varchar(1),"Reason the mapping instance was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.",,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,drug_concept_id,,drug,drug_concept,,,,Yes,integer,The Concept representing the Branded Drug or Clinical Drug Product.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
drug_strength,ingredient_concept_id,,ingredient,ingredient_concept,,,,Yes,integer,The Concept representing the active ingredient contained within the drug product.,"Combination Drugs will have more than one record in this table, one for each active Ingredient.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
drug_strength,amount_value,,amount,amount_value,,,,No,float,The numeric value or the amount of active ingredient contained within the drug product.,,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,amount_unit_concept_id,,amount,amount_unit,,,,No,integer,The Concept representing the Unit of measure for the amount of active ingredient contained within the drug product.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
drug_strength,numerator_value,,numerator,numerator_value,,,,No,float,The concentration of the active ingredient contained within the drug product.,,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,numerator_unit_concept_id,,numerator,numerator_unit,,,,No,integer,The Concept representing the Unit of measure for the concentration of active ingredient.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
drug_strength,denominator_value,,denominator,denominator_value,,,,No,float,"The amount of total liquid (or other divisible product, such as ointment, gel, spray, etc.).",,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,denominator_unit_concept_id,,denominator,denominator_unit,,,,No,integer,The Concept representing the denominator unit for the concentration of active ingredient.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
drug_strength,box_size,,box,box_size,,,,No,integer,The number of units of Clinical Branded Drug or Quantified Clinical or Branded Drug contained in a box as dispensed to the patient.,,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,valid_start_date,,valid,valid_start,,,,Yes,date,"The date when the Concept was first

recorded. The default value is

1-Jan-1970.",,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,valid_end_date,,valid,valid_end,,,,Yes,date,The date when then Concept became invalid.,,No,No,,,,,,FALSE,FALSE,,,,,,,
drug_strength,invalid_reason,,invalid,invalid_reason,,,,No,varchar(1),"Reason the concept was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.",,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort,cohort_definition_id,,cohort,cohort_definition,,,,Yes,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort,subject_id,,subject,subject_id,,,,Yes,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort,cohort_start_date,,cohort,cohort_start,,,,Yes,date,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort,cohort_end_date,,cohort,cohort_end,,,,Yes,date,,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort_definition,cohort_definition_id,,cohort,cohort_definition,,,,Yes,integer,"This is the identifier given to the cohort, usually by the ATLAS application",,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort_definition,cohort_definition_name,,cohort,cohort_definition,,,,Yes,varchar(255),A short description of the cohort,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort_definition,cohort_definition_description,,cohort,cohort_definition,,,,No,varchar(MAX),A complete description of the cohort.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort_definition,definition_type_concept_id,,definition,definition_type,,,,Yes,integer,Type defining what kind of Cohort Definition the record represents and how the syntax may be executed.,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cohort_definition,cohort_definition_syntax,,cohort,cohort_definition,,,,No,varchar(MAX),Syntax or code to operationalize the Cohort Definition.,,No,No,,,,,,FALSE,FALSE,,,,,,,
cohort_definition,subject_concept_id,,subject,subject_concept,,,,Yes,integer,"This field contains a Concept that represents the domain of the subjects that are members of the cohort (e.g., Person, Provider, Visit).",,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
cohort_definition,cohort_initiation_date,,cohort,cohort_initiation,,,,No,date,A date to indicate when the Cohort was initiated in the COHORT table.,,No,No,,,,,,FALSE,FALSE,,,,,,,
